"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00094290","2015-09-05","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    3",",,W,2400","    0",",,W,","    0",",,W,","  200",",,W","   83",",,W",,,,,,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00094290","2015-09-06","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   53",",,W,2400","    0",",,W,","    0",",,W,","  161",",,W","  111",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-09-07","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  222",",,W","  128",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-09-08","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  233",",,W","  128",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-09-09","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  244",",,W","  128",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-09-10","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  244",",,W","  144",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094290","2015-09-11","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  261",",,W","  133",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-09-12","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  267",",,W","  128",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-09-13","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   25",",,W,2400","    0",",,W,","    0",",,W,","  189",",,W","  144",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094290","2015-09-14","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  172",",,W","  100",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-09-15","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  183",",,W","  106",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-09-16","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   15",",,W,2400","    0",",,W,","    0",",,W,","  206",",,W","  100",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-09-17","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   97",",,W,2400","    0",",,W,","    0",",,W,","  172",",,W","  128",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-09-18","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  194",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-09-19","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  222",",,W","  150",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-09-20","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   46",",,W,2400","    0",",,W,","    0",",,W,","  233",",,W","  128",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-09-21","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  194",",,W","  100",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-09-22","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  194",",,W","   78",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-09-23","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  211",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-09-24","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  239",",,W","  106",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-09-25","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   10",",,W,2400","    0",",,W,","    0",",,W,","  161",",,W","  128",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-09-26","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  178",",,W","   83",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-09-27","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  178",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-09-28","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  206",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-09-29","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  233",",,W","   83",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-09-30","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  178",",,W","   83",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094290","2015-10-01","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  217",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-10-02","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   43",",,W,2400","    0",",,W,","    0",",,W,","  150",",,W","  106",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-10-03","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  194",",,W","  100",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-10-04","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  222",",,W","  100",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-10-05","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  233",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-10-06","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  183",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-10-07","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","  107",",,W,2400","    0",",,W,","    0",",,W,","  156",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094290","2015-10-08","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  183",",,W","  133",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094290","2015-10-09","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    5",",,W,2400","    0",",,W,","    0",",,W,","  189",",,W","  122",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-10-10","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","  251",",,W,2400","    0",",,W,","    0",",,W,","  200",",,W","  133",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094290","2015-10-11","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  189",",,W","  117",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-10-12","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   38",",,W,2400","    0",",,W,","    0",",,W,","  183",",,W","  111",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094290","2015-10-13","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    8",",,W,2400","    0",",,W,","    0",",,W,","  161",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094290","2015-10-14","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  161",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094290","2015-10-15","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  217",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-10-16","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  217",",,W","   78",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-10-17","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    8",",,W,2400","    0",",,W,","    0",",,W,","  189",",,W","  117",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-10-18","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   56",",,W,2400","    0",",,W,","    0",",,W,","  150",",,W","  133",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094290","2015-10-19","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    3",",,W,2400","    0",",,W,","    0",",,W,","  189",",,W","  133",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-10-20","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  183",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-10-21","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  167",",,W","   78",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-10-22","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  167",",,W","   83",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-10-23","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  133",",,W","   78",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-10-24","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    5",",,W,2400","    0",",,W,","    0",",,W,","  156",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-10-25","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   81",",,W,2400","    0",",,W,","    0",",,W,","  211",",,W","   83",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-10-26","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   43",",,W,2400","    0",",,W,","    0",",,W,","  133",",,W","  111",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094290","2015-10-27","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  178",",,W","   78",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094290","2015-10-28","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   36",",,W,2400","    0",",,W,","    0",",,W,","  139",",,W","  106",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094290","2015-10-29","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    5",",,W,2400","    0",",,W,","    0",",,W,","  156",",,W","  128",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-10-30","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","  160",",,W,2400","    0",",,W,","    0",",,W,","  189",",,W","  117",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094290","2015-10-31","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","  124",",,W,2400","    0",",,W,","    0",",,W,","  161",",,W","  122",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094290","2015-11-01","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   94",",,W,2400","    0",",,W,","    0",",,W,","  128",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-11-02","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   53",",,W,2400","    0",",,W,","    0",",,W,","  128",",,W","   44",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094290","2015-11-03","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   15",",,W,2400","    0",",,W,","    0",",,W,","  117",",,W","   44",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-11-04","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  111",",,W","   39",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-11-05","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  117",",,W","   83",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-11-06","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   10",",,W,2400","    0",",,W,","    0",",,W,","  150",",,W","   83",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094290","2015-11-07","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","  155",",,W,2400","    0",",,W,","    0",",,W,","  122",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094290","2015-11-08","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","  198",",,W,2400","    0",",,W,","    0",",,W,","  117",",,W","   78",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094290","2015-11-09","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","  130",",,W,2400","    0",",,W,","    0",",,W,","   94",",,W","   44",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-11-10","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   20",",,W,2400","    0",",,W,","    0",",,W,","  111",",,W","   39",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094290","2015-11-11","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   79",",,W,2400","    0",",,W,","    0",",,W,","  117",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094290","2015-11-12","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   43",",,W,2400","    0",",,W,","    0",",,W,","  111",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094290","2015-11-13","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","  137",",,W,2400","    0",",,W,","    0",",,W,","  139",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094290","2015-11-14","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","  442",",,W,2400","    0",",,W,","    0",",,W,","   94",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094290","2015-11-15","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","  152",",,W,2400","    0",",,W,","    0",",,W,","   83",",,W","   28",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094290","2015-11-16","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    3",",,W,2400","    0",",,W,","    0",",,W,","  100",",,W","   33",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-11-17","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","  114",",,W,2400","    0",",,W,","    0",",,W,","  144",",,W","   56",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-11-18","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   28",",,W,2400","    0",",,W,","    0",",,W,","  100",",,W","   44",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-11-19","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   20",",,W,2400","    0",",,W,","    0",",,W,","   89",",,W","   17",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-11-20","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","   94",",,W","   11",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,
"USW00094290","2015-11-21","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  100",",,W","   17",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-11-22","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  106",",,W","   17",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-11-23","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   58",",,W,2400","    0",",,W,","    0",",,W,","   67",",,W","    0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-11-24","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   64",",,W,2400","    0",",,W,","    0",",,W,","   83",",,W","   39",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-11-25","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","   78",",,W","   -5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-11-26","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  100",",,W","  -21",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-11-27","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  100",",,W","  -21",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-11-28","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","   83",",,W","  -27",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094290","2015-11-29","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","   33",",,W","  -21",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,
"USW00094290","2015-11-30","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    3",",,W,2400","    0",",,W,","    0",",,W,","   61",",,W","  -27",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,
"USW00094290","2015-12-01","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   94",",,W,2400","    0",",,W,","    0",",,W,","  100",",,W","   44",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-12-02","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   13",",,W,2400","    0",",,W,","    0",",,W,","  111",",,W","   50",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-12-03","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","  145",",,W,2400","    0",",,W,","    0",",,W,","  128",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-12-04","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   38",",,W,2400","    0",",,W,","    0",",,W,","  111",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-12-05","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","  196",",,W,2400","    0",",,W,","    0",",,W,","  100",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-12-06","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","  165",",,W,2400","    0",",,W,","    0",",,W,","  128",",,W","   78",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-12-07","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","  188",",,W,2400","    0",",,W,","    0",",,W,","  111",",,W","   78",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094290","2015-12-08","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","  384",",,W,2400","    0",",,W,","    0",",,W,","  144",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094290","2015-12-09","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   61",",,W,2400","    0",",,W,","    0",",,W,","  128",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00094290","2015-12-10","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","  198",",,W,2400","    0",",,W,","    0",",,W,","  122",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,
"USW00094290","2015-12-11","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    3",",,W,2400","    0",",,W,","    0",",,W,","   94",",,W","   56",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2015-12-12","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","  104",",,W,2400","    0",",,W,","    0",",,W,","   94",",,W","   50",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094290","2015-12-13","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   46",",,W,2400","    0",",,W,","    0",",,W,","   83",",,W","   56",",,W",,,,,,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,
